Order,Family,Genus,Species_Count
Ginkgoales,Ginkgoaceae,Ginkgo,1
Pinales,Pinaceae,Abies,55
Pinales,Pinaceae,Cathaya,1
Pinales,Pinaceae,Pinus,122
Pinales,Pinaceae,Tsuga,10
Pinales,Pinaceae,Larix,16
Pinales,Pinaceae,Keteleeria,6
Pinales,Pinaceae,Pseudotsuga,8
Pinales,Pinaceae,Picea,39
Pinales,Pinaceae,Pseudolarix,2
Pinales,Pinaceae,Cedrus,4
Pinales,Pinaceae,Nothotsuga,1
Cupressales,Taxaceae,Austrotaxus,1
Cupressales,Taxaceae,Torreya,7
Cupressales,Taxaceae,Taxus,17
Cupressales,Taxaceae,Pseudotaxus,1
Cupressales,Taxaceae,Amentotaxus,4
Cupressales,Taxaceae,Cephalotaxus,10
Cupressales,Cupressaceae,Widdringtonia,4
Cupressales,Cupressaceae,Cuprocyparis,1
Cupressales,Cupressaceae,Tetraclinis,1
Cupressales,Cupressaceae,Fitzroya,1
Cupressales,Cupressaceae,Actinostrobus,3
Cupressales,Cupressaceae,Cunninghamia,3
Cupressales,Cupressaceae,Athrotaxis,3
Cupressales,Cupressaceae,Austrocedrus,1
Cupressales,Cupressaceae,Thuja,1
Cupressales,Cupressaceae,Sequoiadendron,1
Cupressales,Cupressaceae,Taxodium,2
Cupressales,Cupressaceae,Papuacedrus,1
Cupressales,Cupressaceae,Libocedrus,5
Cupressales,Cupressaceae,Metasequoia,1
Cupressales,Cupressaceae,Calocedrus,3
Cupressales,Cupressaceae,Pilgerodendron,1
Cupressales,Cupressaceae,Microbiota,1
Cupressales,Cupressaceae,Callitris,1
Cupressales,Cupressaceae,Callitropsis,3
Cupressales,Cupressaceae,Hesperocyparis,15
Cupressales,Cupressaceae,Thujopsis,1
Cupressales,Cupressaceae,Juniperus,63
Cupressales,Cupressaceae,Callitris,20
Cupressales,Cupressaceae,Cupressus,12
Cupressales,Cupressaceae,Glyptostrobus,1
Cupressales,Cupressaceae,Cryptomeria,1
Cupressales,Cupressaceae,Thuja,5
Cupressales,Cupressaceae,Sequoia,1
Cupressales,Cupressaceae,Chamaecyparis,5
Cupressales,Cupressaceae,Diselma,1
Cupressales,Cupressaceae,Taiwania,2
Cupressales,Sciadopityaceae,Sciadopitys,1
Araucariales,Araucariaceae,Wollemia,1
Araucariales,Araucariaceae,Araucaria,20
Araucariales,Araucariaceae,Agathis,22
Araucariales,Podocarpaceae,Microcachrys,1
Araucariales,Podocarpaceae,Lagarostrobos,1
Araucariales,Podocarpaceae,Phyllocladus,5
Araucariales,Podocarpaceae,Dacrydium,16
Araucariales,Podocarpaceae,Saxegothaea,1
Araucariales,Podocarpaceae,Lagarostrobos,1
Araucariales,Podocarpaceae,Microstrobos,2
Araucariales,Podocarpaceae,Nageia,5
Araucariales,Podocarpaceae,Dacrycarpus,8
Araucariales,Podocarpaceae,Acmopyle,2
Araucariales,Podocarpaceae,Afrocarpus,6
Araucariales,Podocarpaceae,Parasitaxus,1
Araucariales,Podocarpaceae,Lepidothamnus,3
Araucariales,Podocarpaceae,Falcatifolium,4
Araucariales,Podocarpaceae,Podocarpus,95
Araucariales,Podocarpaceae,Microstrobos,1
Araucariales,Podocarpaceae,Prumnopitys,8
Araucariales,Podocarpaceae,Halocarpus,3
Araucariales,Podocarpaceae,Retrophyllum,5
Araucariales,Podocarpaceae,Sundacarpus,1
Cycadales,Cycadaceae,Bowenia,2
Cycadales,Cycadaceae,Cycas,117
Cycadales,Zamiaceae,Microcycas,1
Cycadales,Zamiaceae,Stangeria,1
Cycadales,Zamiaceae,Dioon,15
Cycadales,Zamiaceae,Encephalartos,66
Cycadales,Zamiaceae,Zamia,75
Cycadales,Zamiaceae,Lepidozamia,2
Cycadales,Zamiaceae,Macrozamia,40
Cycadales,Zamiaceae,Ceratozamia,29
Welwitschiales,Welwitschiaceae,Welwitschia,1
Gnetales,Gnetaceae,Gnetum,40
Ephedrales,Ephedraceae,Ephedra,64
Illiciales,Trimeniaceae,Piptocalyx,2
Illiciales,Schisandraceae,Kadsura,15
Illiciales,Schisandraceae,Illicium,28
Illiciales,Schisandraceae,Schisandra,18
Illiciales,Austrobaileyaceae,Austrobaileya,1
Amborellales,Amborellaceae,Amborella,1
Laurales,Lauraceae,Williamodendron,2
Laurales,Lauraceae,Dodecadenia,1
Laurales,Lauraceae,Dahlgrenodendron,1
Laurales,Lauraceae,Eusideroxylon,1
Laurales,Lauraceae,Nothaphoebe,3
Laurales,Lauraceae,Potameia,4
Laurales,Lauraceae,Neocinnamomum,5
Laurales,Lauraceae,Cinnamomum,108
Laurales,Lauraceae,Umbellularia,1
Laurales,Lauraceae,Alseodaphne,7
Laurales,Lauraceae,Alseodaphnopsis,6
Laurales,Lauraceae,Machilus,50
Laurales,Lauraceae,Syndiclis,2
Laurales,Lauraceae,Rhodostemonodaphne,14
Laurales,Lauraceae,Phoebe,26
Laurales,Lauraceae,Dicypellium,2
Laurales,Lauraceae,Beilschmiedia,55
Laurales,Lauraceae,Sassafras,3
Laurales,Lauraceae,Lindera,32
Laurales,Lauraceae,Cryptocarya,85
Laurales,Lauraceae,Chlorocardium,2
Laurales,Lauraceae,Licaria,13
Laurales,Lauraceae,Aspidostemon,1
Laurales,Lauraceae,Caryodaphnopsis,10
Laurales,Lauraceae,Anaueria,1
Laurales,Lauraceae,Urbanodendron,2
Laurales,Lauraceae,Neolitsea,50
Laurales,Lauraceae,Aiouea,28
Laurales,Lauraceae,Apollonias,2
Laurales,Lauraceae,Persea,42
Laurales,Lauraceae,Paraia,1
Laurales,Lauraceae,Sinopora,1
Laurales,Lauraceae,Sinosassafras,1
Laurales,Lauraceae,Actinodaphne,32
Laurales,Lauraceae,Ocotea,123
Laurales,Lauraceae,Dehaasia,7
Laurales,Lauraceae,Sextonia,2
Laurales,Lauraceae,Laurus,3
Laurales,Lauraceae,Ravensara,1
Laurales,Lauraceae,Yasunia,2
Laurales,Lauraceae,Povedadaphne,1
Laurales,Lauraceae,Hypodaphnis,1
Laurales,Lauraceae,Endlicheria,21
Laurales,Lauraceae,Adenodaphne,1
Laurales,Lauraceae,Potoxylon,1
Laurales,Lauraceae,Kubitzkia,1
Laurales,Lauraceae,Pleurothyrium,6
Laurales,Lauraceae,Litsea,96
Laurales,Lauraceae,Nectandra,12
Laurales,Lauraceae,Nectandra,42
Laurales,Lauraceae,Iteadaphne,1
Laurales,Lauraceae,Aniba,15
Laurales,Lauraceae,Endiandra,26
Laurales,Lauraceae,Parasassafras,1
Laurales,Lauraceae,Cassytha,7
Laurales,Lauraceae,Triadodaphne,1
Laurales,Lauraceae,Mespilodaphne,1
Laurales,Lauraceae,Cinnadenia,1
Laurales,Lauraceae,Mezilaurus,12
Laurales,Monimiaceae,Tambourissa,11
Laurales,Monimiaceae,Kairoa,2
Laurales,Monimiaceae,Decarydendron,1
Laurales,Monimiaceae,Kibara,2
Laurales,Monimiaceae,Xymalos,1
Laurales,Monimiaceae,Kibaropsis,1
Laurales,Monimiaceae,Hennecartia,1
Laurales,Monimiaceae,Hortonia,1
Laurales,Monimiaceae,Matthaea,1
Laurales,Monimiaceae,Monimia,3
Laurales,Monimiaceae,Hedycaryopsis,1
Laurales,Monimiaceae,Levieria,1
Laurales,Monimiaceae,Austromatthaea,1
Laurales,Monimiaceae,Palmeria,4
Laurales,Monimiaceae,Faika,1
Laurales,Monimiaceae,Macropeplus,1
Laurales,Monimiaceae,Peumus,1
Laurales,Monimiaceae,Steganthera,8
Laurales,Monimiaceae,Grazielanthus,1
Laurales,Monimiaceae,Wilkiea,11
Laurales,Monimiaceae,Macrotorus,1
Laurales,Monimiaceae,Hedycarya,4
Laurales,Monimiaceae,Mollinedia,11
Laurales,Monimiaceae,Hemmantia,1
Laurales,Hernandiaceae,Gyrocarpus,4
Laurales,Hernandiaceae,Hernandia,13
Laurales,Hernandiaceae,Illigera,11
Laurales,Hernandiaceae,Hazomalania,1
Laurales,Hernandiaceae,Sparattanthelium,9
Laurales,Atherospermataceae,Doryphora,2
Laurales,Atherospermataceae,Laureliopsis,1
Laurales,Atherospermataceae,Dryadodaphne,2
Laurales,Atherospermataceae,Daphnandra,4
Laurales,Atherospermataceae,Laurelia,2
Laurales,Atherospermataceae,Nemuaron,1
Laurales,Atherospermataceae,Atherosperma,1
Laurales,Gomortegaceae,Gomortega,2
Laurales,Siparunaceae,Siparuna,22
Laurales,Siparunaceae,Glossocalyx,2
Laurales,Calycanthaceae,Chimonanthus,6
Laurales,Calycanthaceae,Idiospermum,1
Laurales,Calycanthaceae,Calycanthus,3
Magnoliales,Eupomatiaceae,Eupomatia,3
Magnoliales,Annonaceae,Chieniodendron,1
Magnoliales,Annonaceae,Anaxagorea,24
Magnoliales,Annonaceae,Dendrokingstonia,2
Magnoliales,Annonaceae,Annickia,7
Magnoliales,Annonaceae,Piptostigma,10
Magnoliales,Annonaceae,Greenwayodendron,6
Magnoliales,Annonaceae,Polyceratocarpus,3
Magnoliales,Annonaceae,Sirdavidia,1
Magnoliales,Annonaceae,Mwasumbia,1
Magnoliales,Annonaceae,Pseudoxandra,7
Magnoliales,Annonaceae,Onychopetalum,2
Magnoliales,Annonaceae,Mosannona,11
Magnoliales,Annonaceae,Pseudephedranthus,1
Magnoliales,Annonaceae,Klarobelia,5
Magnoliales,Annonaceae,Malmea,3
Magnoliales,Annonaceae,Unonopsis,7
Magnoliales,Annonaceae,Oxandra,13
Magnoliales,Annonaceae,Ruizodendron,1
Magnoliales,Annonaceae,Bocageopsis,4
Magnoliales,Annonaceae,Pseudomalmea,1
Magnoliales,Annonaceae,Ephedranthus,3
Magnoliales,Annonaceae,Cremastosperma,23
Magnoliales,Annonaceae,Fenerivia,10
Magnoliales,Annonaceae,Leoheo,1
Magnoliales,Annonaceae,Monocarpia,4
Magnoliales,Annonaceae,Polyalthia,6
Magnoliales,Annonaceae,Huberantha,12
Magnoliales,Annonaceae,Alphonsea,9
Magnoliales,Annonaceae,Haplostichanthus,1
Magnoliales,Annonaceae,Mitrephora,20
Magnoliales,Annonaceae,Orophea,11
Magnoliales,Annonaceae,Sapranthus,4
Magnoliales,Annonaceae,Winitia,1
Magnoliales,Annonaceae,Sageraea,2
Magnoliales,Annonaceae,Meiogyne,20
Magnoliales,Annonaceae,Neo-uvaria,4
Magnoliales,Annonaceae,Polyalthia,32
Magnoliales,Annonaceae,Polyalthia,6
Magnoliales,Annonaceae,Stelechocarpus,2
Magnoliales,Annonaceae,Desmopsis,9
Magnoliales,Annonaceae,Trivalvaria,3
Magnoliales,Annonaceae,Monoon,22
Magnoliales,Annonaceae,Tridimeris,2
Magnoliales,Annonaceae,Platymitra,1
Magnoliales,Annonaceae,Phaeanthus,3
Magnoliales,Annonaceae,Popowia,7
Magnoliales,Annonaceae,Polyalthiopsis,1
Magnoliales,Annonaceae,Pseuduvaria,55
Magnoliales,Annonaceae,Phoenicanthus,1
Magnoliales,Annonaceae,Wuodendron,1
Magnoliales,Annonaceae,Miliusa,30
Magnoliales,Annonaceae,Stenanona,10
Magnoliales,Annonaceae,Duguetia,36
Magnoliales,Annonaceae,Duckeanthus,1
Magnoliales,Annonaceae,Pseudartabotrys,1
Magnoliales,Annonaceae,Fusaea,2
Magnoliales,Annonaceae,Letestudoxa,2
Magnoliales,Annonaceae,Guatteria,114
Magnoliales,Annonaceae,Annona,52
Magnoliales,Annonaceae,Anonidium,1
Magnoliales,Annonaceae,Asimina,2
Magnoliales,Annonaceae,Diclinanona,2
Magnoliales,Annonaceae,Richella,2
Magnoliales,Annonaceae,Neostenanthera,1
Magnoliales,Annonaceae,Disepalum,8
Magnoliales,Annonaceae,Asimina,10
Magnoliales,Annonaceae,Goniothalamus,73
Magnoliales,Annonaceae,Boutiquea,1
Magnoliales,Annonaceae,Trigynaea,3
Magnoliales,Annonaceae,Cymbopetalum,3
Magnoliales,Annonaceae,Cardiopetalum,2
Magnoliales,Annonaceae,Mkilua,1
Magnoliales,Annonaceae,Hornschuchia,2
Magnoliales,Annonaceae,Porcelia,2
Magnoliales,Annonaceae,Bocagea,2
Magnoliales,Annonaceae,Schefferomitra,1
Magnoliales,Annonaceae,Toussaintia,1
Magnoliales,Annonaceae,Dielsiothamnus,1
Magnoliales,Annonaceae,Desmos,10
Magnoliales,Annonaceae,Monanthotaxis,64
Magnoliales,Annonaceae,Friesodielsia,22
Magnoliales,Annonaceae,Cleistochlamys,1
Magnoliales,Annonaceae,Exellia,1
Magnoliales,Annonaceae,Wangia,2
Magnoliales,Annonaceae,Pyramidanthe,1
Magnoliales,Annonaceae,Afroguatteria,1
Magnoliales,Annonaceae,Sphaerocoryne,4
Magnoliales,Annonaceae,Melodorum,2
Magnoliales,Annonaceae,Uvaria,73
Magnoliales,Annonaceae,Fissistigma,6
Magnoliales,Annonaceae,Dasymaschalon,22
Magnoliales,Annonaceae,Uvariopsis,5
Magnoliales,Annonaceae,Uvariodendron,4
Magnoliales,Annonaceae,Mischogyne,4
Magnoliales,Annonaceae,Monocyclanthus,1
Magnoliales,Annonaceae,Uvariastrum,3
Magnoliales,Annonaceae,Ophrypetalum,1
Magnoliales,Annonaceae,Isolona,14
Magnoliales,Annonaceae,Sanrafaelia,1
Magnoliales,Annonaceae,Hexalobus,3
Magnoliales,Annonaceae,Asteranthe,1
Magnoliales,Annonaceae,Monodora,13
Magnoliales,Annonaceae,Artabotrys,57
Magnoliales,Annonaceae,Xylopia,59
Magnoliales,Annonaceae,Cyathocalyx,7
Magnoliales,Annonaceae,Mezzettia,1
Magnoliales,Annonaceae,Lettowianthus,1
Magnoliales,Annonaceae,Cananga,2
Magnoliales,Annonaceae,Cyathocalyx,18
Magnoliales,Annonaceae,Cleistopholis,2
Magnoliales,Annonaceae,Meiocarpidium,2
Magnoliales,Annonaceae,Ambavia,1
Magnoliales,Annonaceae,Tetrameranthus,2
Magnoliales,Annonaceae,Mitrella,1
Magnoliales,Myristicaceae,Myristica,19
Magnoliales,Myristicaceae,Compsoneura,8
Magnoliales,Myristicaceae,Knema,17
Magnoliales,Myristicaceae,Osteophloeum,1
Magnoliales,Myristicaceae,Iryanthera,3
Magnoliales,Myristicaceae,Brochoneura,3
Magnoliales,Myristicaceae,Mauloutchia,3
Magnoliales,Myristicaceae,Cephalosphaera,1
Magnoliales,Myristicaceae,Staudtia,2
Magnoliales,Myristicaceae,Gymnacranthera,5
Magnoliales,Myristicaceae,Horsfieldia,16
Magnoliales,Myristicaceae,Virola,11
Magnoliales,Myristicaceae,Bicuiba,1
Magnoliales,Myristicaceae,Pycnanthus,1
Magnoliales,Myristicaceae,Otoba,2
Magnoliales,Myristicaceae,Haematodendron,1
Magnoliales,Myristicaceae,Coelocaryon,2
Magnoliales,Myristicaceae,Endocomia,1
Magnoliales,Degeneriaceae,Degeneria,2
Magnoliales,Magnoliaceae,Magnolia,155
Magnoliales,Magnoliaceae,Liriodendron,2
Magnoliales,Himantandraceae,Galbulimima,2
Piperales,Hydnoraceae,Hydnora,4
Piperales,Hydnoraceae,Asarum,100
Piperales,Hydnoraceae,Prosopanche,1
Piperales,Hydnoraceae,Pararistolochia,5
Piperales,Hydnoraceae,Thottea,19
Piperales,Hydnoraceae,Holostylis,1
Piperales,Hydnoraceae,Aristolochia,184
Piperales,Hydnoraceae,Lactoris,1
Piperales,Hydnoraceae,Saruma,1
Piperales,Saururaceae,Houttuynia,1
Piperales,Saururaceae,Saururus,2
Piperales,Saururaceae,Anemopsis,1
Piperales,Saururaceae,Gymnotheca,2
Piperales,Piperaceae,Manekia,5
Piperales,Piperaceae,Macropiper,5
Piperales,Piperaceae,Verhuellia,1
Piperales,Piperaceae,Piper,467
Piperales,Piperaceae,Zippelia,1
Piperales,Piperaceae,Peperomia,283
Canellales,Canellaceae,Capsicodendron,1
Canellales,Canellaceae,Cinnamodendron,6
Canellales,Canellaceae,Canella,1
Canellales,Canellaceae,Pleodendron,3
Canellales,Canellaceae,Warburgia,3
Canellales,Canellaceae,Cinnamosma,3
Canellales,Winteraceae,Pseudowintera,2
Canellales,Winteraceae,Tasmannia,9
Canellales,Winteraceae,Drimys,8
Canellales,Winteraceae,Zygogynum,13
Canellales,Winteraceae,Bubbia,6
Canellales,Winteraceae,Takhtajania,1
Canellales,Winteraceae,Exospermum,1
Ranunculales,Papaveraceae,Rupicapnos,3
Ranunculales,Papaveraceae,Corydalis,1
Ranunculales,Papaveraceae,Cysticapnos,3
Ranunculales,Papaveraceae,Dicentra,6
Ranunculales,Papaveraceae,Adlumia,2
Ranunculales,Papaveraceae,Hypecoum,7
Ranunculales,Papaveraceae,Platycapnos,3
Ranunculales,Papaveraceae,Corydalis,86
Ranunculales,Papaveraceae,Pseudofumaria,2
Ranunculales,Papaveraceae,Dicentra,1
Ranunculales,Papaveraceae,Pteridophyllum,1
Ranunculales,Papaveraceae,Fumariola,1
Ranunculales,Papaveraceae,Cryptocapnos,1
Ranunculales,Papaveraceae,Dactylicapnos,5
Ranunculales,Papaveraceae,Dicentra,2
Ranunculales,Papaveraceae,Trigonocapnos,1
Ranunculales,Papaveraceae,Sarcocapnos,7
Ranunculales,Papaveraceae,Fumaria,40
Ranunculales,Papaveraceae,Discocapnos,1
Ranunculales,Papaveraceae,Ceratocapnos,2
Ranunculales,Papaveraceae,Lamprocapnos,1
Ranunculales,Papaveraceae,Eschscholzia,12
Ranunculales,Papaveraceae,Macleaya,2
Ranunculales,Papaveraceae,Platystemon,1
Ranunculales,Papaveraceae,Eomecon,1
Ranunculales,Papaveraceae,Chelidonium,1
Ranunculales,Papaveraceae,Chelidonium,1
Ranunculales,Papaveraceae,Glaucium,5
Ranunculales,Papaveraceae,Arctomecon,2
Ranunculales,Papaveraceae,Meconopsis,3
Ranunculales,Papaveraceae,Oceanopapaver,1
Ranunculales,Papaveraceae,Sanguinaria,1
Ranunculales,Papaveraceae,Argemone,25
Ranunculales,Papaveraceae,Canbya,2
Ranunculales,Papaveraceae,Dendromecon,2
Ranunculales,Papaveraceae,Roemeria,2
Ranunculales,Papaveraceae,Papaver,55
Ranunculales,Papaveraceae,Meconopsis,52
Ranunculales,Papaveraceae,Stylophorum,2
Ranunculales,Papaveraceae,Meconella,2
Ranunculales,Papaveraceae,Bocconia,6
Ranunculales,Papaveraceae,Dicranostigma,2
Ranunculales,Papaveraceae,Hylomecon,3
Ranunculales,Papaveraceae,Romneya,2
Ranunculales,Papaveraceae,Hunnemannia,2
Ranunculales,Circaeasteraceae,Kingdonia,1
Ranunculales,Circaeasteraceae,Circaeaster,1
Ranunculales,Eupteleaceae,Euptelea,2
Ranunculales,Berberidaceae,Nandina,1
Ranunculales,Berberidaceae,Podophyllum,1
Ranunculales,Berberidaceae,Podophyllum,2
Ranunculales,Berberidaceae,Bongardia,1
Ranunculales,Berberidaceae,Caulophyllum,3
Ranunculales,Berberidaceae,Gymnospermium,10
Ranunculales,Berberidaceae,Epimedium,62
Ranunculales,Berberidaceae,Leontice,3
Ranunculales,Berberidaceae,Vancouveria,3
Ranunculales,Berberidaceae,Achlys,2
Ranunculales,Berberidaceae,Jeffersonia,1
Ranunculales,Berberidaceae,Dysosma,7
Ranunculales,Berberidaceae,Berberis,204
Ranunculales,Berberidaceae,Ranzania,1
Ranunculales,Berberidaceae,Diphylleia,3
Ranunculales,Berberidaceae,Plagiorhegma,1
Ranunculales,Lardizabalaceae,Sargentodoxa,2
Ranunculales,Lardizabalaceae,Sinofranchetia,1
Ranunculales,Lardizabalaceae,Decaisnea,2
Ranunculales,Lardizabalaceae,Akebia,4
Ranunculales,Lardizabalaceae,Archakebia,1
Ranunculales,Lardizabalaceae,Holboellia,5
Ranunculales,Lardizabalaceae,Boquila,1
Ranunculales,Lardizabalaceae,Stauntonia,6
Ranunculales,Lardizabalaceae,Lardizabala,2
Ranunculales,Ranunculaceae,Leptopyrum,1
Ranunculales,Ranunculaceae,Isopyrum,4
Ranunculales,Ranunculaceae,Dichocarpum,17
Ranunculales,Ranunculaceae,Semiaquilegia,3
Ranunculales,Ranunculaceae,Urophysa,2
Ranunculales,Ranunculaceae,Paraquilegia,4
Ranunculales,Ranunculaceae,Aquilegia,71
Ranunculales,Ranunculaceae,Thalictrum,108
Ranunculales,Ranunculaceae,Enemion,2
Ranunculales,Ranunculaceae,Paropyrum,1
Ranunculales,Ranunculaceae,Helleborus,16
Ranunculales,Ranunculaceae,Komaroffia,1
Ranunculales,Ranunculaceae,Nigella,18
Ranunculales,Ranunculaceae,Nigella,2
Ranunculales,Ranunculaceae,Asteropyrum,2
Ranunculales,Ranunculaceae,Cyrtorhyncha,1
Ranunculales,Ranunculaceae,Halerpestes,6
Ranunculales,Ranunculaceae,Krapfia,2
Ranunculales,Ranunculaceae,Hamadryas,4
Ranunculales,Ranunculaceae,Ranunculus,348
Ranunculales,Ranunculaceae,Oxygraphis,3
Ranunculales,Ranunculaceae,Batrachium,2
Ranunculales,Ranunculaceae,Callianthemoides,1
Ranunculales,Ranunculaceae,Myosurus,2
Ranunculales,Ranunculaceae,Laccopetalum,1
Ranunculales,Ranunculaceae,Ficaria,2
Ranunculales,Ranunculaceae,Peltocalathos,1
Ranunculales,Ranunculaceae,Trautvetteria,5
Ranunculales,Ranunculaceae,Ceratocephala,4
Ranunculales,Ranunculaceae,Arcteranthis,1
Ranunculales,Ranunculaceae,Beckwithia,1
Ranunculales,Ranunculaceae,Coptidium,2
Ranunculales,Ranunculaceae,Anemonopsis,1
Ranunculales,Ranunculaceae,Actaea,28
Ranunculales,Ranunculaceae,Beesia,1
Ranunculales,Ranunculaceae,Eranthis,11
Ranunculales,Ranunculaceae,Pseudodelphinium,1
Ranunculales,Ranunculaceae,Aconitum,182
Ranunculales,Ranunculaceae,Aconitella,8
Ranunculales,Ranunculaceae,Delphinium,166
Ranunculales,Ranunculaceae,Consolida,32
Ranunculales,Ranunculaceae,Staphisagria,3
Ranunculales,Ranunculaceae,Gymnaconitum,1
Ranunculales,Ranunculaceae,Psychrophila,1
Ranunculales,Ranunculaceae,Calathodes,2
Ranunculales,Ranunculaceae,Caltha,17
Ranunculales,Ranunculaceae,Callianthemum,14
Ranunculales,Ranunculaceae,Adonis,15
Ranunculales,Ranunculaceae,Trollius,26
Ranunculales,Ranunculaceae,Megaleranthis,1
Ranunculales,Ranunculaceae,Naravelia,3
Ranunculales,Ranunculaceae,Anemone,107
Ranunculales,Ranunculaceae,Clematis,144
Ranunculales,Ranunculaceae,Anemoclema,1
Ranunculales,Ranunculaceae,Pulsatilla,31
Ranunculales,Ranunculaceae,Hydrastis,1
Ranunculales,Ranunculaceae,Coptis,17
Ranunculales,Ranunculaceae,Xanthorhiza,1
Ranunculales,Ranunculaceae,Glaucidium,1
Ranunculales,Menispermaceae,Arcangelisia,2
Ranunculales,Menispermaceae,Coscinium,2
Ranunculales,Menispermaceae,Anamirta,1
Ranunculales,Menispermaceae,Tinomiscium,1
Ranunculales,Menispermaceae,Dioscoreophyllum,1
Ranunculales,Menispermaceae,Sarcolophium,1
Ranunculales,Menispermaceae,Odontocarya,6
Ranunculales,Menispermaceae,Jateorhiza,1
Ranunculales,Menispermaceae,Chasmanthera,2
Ranunculales,Menispermaceae,Borismene,1
Ranunculales,Menispermaceae,Rhigiocarya,1
Ranunculales,Menispermaceae,Fibraurea,3
Ranunculales,Menispermaceae,Paratinospora,2
Ranunculales,Menispermaceae,Hyalosepalum,1
Ranunculales,Menispermaceae,Penianthus,2
Ranunculales,Menispermaceae,Aspidocarya,1
Ranunculales,Menispermaceae,Kolobopetalum,1
Ranunculales,Menispermaceae,Tinospora,14
Ranunculales,Menispermaceae,Syntriandrium,1
Ranunculales,Menispermaceae,Leptoterantha,1
Ranunculales,Menispermaceae,Dialytheca,1
Ranunculales,Menispermaceae,Disciphania,4
Ranunculales,Menispermaceae,Burasaia,2
Ranunculales,Menispermaceae,Sphenocentrum,1
Ranunculales,Menispermaceae,Calycocarpum,1
Ranunculales,Menispermaceae,Parabaena,1
Ranunculales,Menispermaceae,Pachygone,4
Ranunculales,Menispermaceae,Haematocarpus,1
Ranunculales,Menispermaceae,Cocculus,8
Ranunculales,Menispermaceae,Hyperbaena,7
Ranunculales,Menispermaceae,Menispermum,2
Ranunculales,Menispermaceae,Sinomenium,1
Ranunculales,Menispermaceae,Antizoma,2
Ranunculales,Menispermaceae,Cyclea,10
Ranunculales,Menispermaceae,Cissampelos,9
Ranunculales,Menispermaceae,Stephania,42
Ranunculales,Menispermaceae,Perichasma,1
Ranunculales,Menispermaceae,Macrococculus,1
Ranunculales,Menispermaceae,Albertisia,3
Ranunculales,Menispermaceae,Pycnarrhena,6
Ranunculales,Menispermaceae,Carronia,2
Ranunculales,Menispermaceae,Beirnaertia,1
Ranunculales,Menispermaceae,Tiliacora,5
Ranunculales,Menispermaceae,Chondrodendron,2
Ranunculales,Menispermaceae,Sciadotenia,5
Ranunculales,Menispermaceae,Curarea,4
Ranunculales,Menispermaceae,Pleogyne,1
Ranunculales,Menispermaceae,Syrrheonema,1
Ranunculales,Menispermaceae,Triclisia,2
Ranunculales,Menispermaceae,Limacia,2
Ranunculales,Menispermaceae,Elephantomene,1
Ranunculales,Menispermaceae,Diploclisia,2
Ranunculales,Menispermaceae,Caryomene,1
Ranunculales,Menispermaceae,Hypserpa,4
Ranunculales,Menispermaceae,Abuta,6
Ranunculales,Menispermaceae,Telitoxicum,2
Ranunculales,Menispermaceae,Pericampylus,1
Ranunculales,Menispermaceae,Echinostephia,1
Ranunculales,Menispermaceae,Anomospermum,5
Ranunculales,Menispermaceae,Legnephora,1
Ranunculales,Menispermaceae,Sarcopetalum,1
Ranunculales,Menispermaceae,Parapachygone,1
Ranunculales,Menispermaceae,Orthomene,2
Ranunculales,Menispermaceae,Rhaptonema,1
Ranunculales,Menispermaceae,Spirospermum,1
Ranunculales,Menispermaceae,Strychnopsis,1
Trochodendrales,Trochodendraceae,Trochodendron,1
Trochodendrales,Trochodendraceae,Tetracentron,1
Proteales,Proteaceae,Diastella,4
Proteales,Proteaceae,Euplassa,3
Proteales,Proteaceae,Megahertzia,1
Proteales,Proteaceae,Eidothea,2
Proteales,Proteaceae,Xylomelum,3
Proteales,Proteaceae,Finschia,1
Proteales,Proteaceae,Lambertia,4
Proteales,Proteaceae,Beauprea,10
Proteales,Proteaceae,Bellendena,1
Proteales,Proteaceae,Persoonia,89
Proteales,Proteaceae,Roupala,6
Proteales,Proteaceae,Opisthiolepis,1
Proteales,Proteaceae,Catalepidia,1
Proteales,Proteaceae,Leucadendron,83
Proteales,Proteaceae,Virotia,2
Proteales,Proteaceae,Faurea,6
Proteales,Proteaceae,Buckinghamia,2
Proteales,Proteaceae,Placospermum,1
Proteales,Proteaceae,Strangea,1
Proteales,Proteaceae,Hicksbeachia,2
Proteales,Proteaceae,Brabejum,1
Proteales,Proteaceae,Beaupreopsis,1
Proteales,Proteaceae,Adenanthos,5
Proteales,Proteaceae,Oreocallis,2
Proteales,Proteaceae,Symphionema,1
Proteales,Proteaceae,Neorites,1
Proteales,Proteaceae,Synaphea,5
Proteales,Proteaceae,Kermadecia,3
Proteales,Proteaceae,Telopea,5
Proteales,Proteaceae,Sorocephalus,4
Proteales,Proteaceae,Franklandia,2
Proteales,Proteaceae,Serruria,12
Proteales,Proteaceae,Leucospermum,46
Proteales,Proteaceae,Sphalmium,1
Proteales,Proteaceae,Aulax,2
Proteales,Proteaceae,Hollandaea,2
Proteales,Proteaceae,Embothrium,1
Proteales,Proteaceae,Garnieria,1
Proteales,Proteaceae,Sleumerodendron,1
Proteales,Proteaceae,Hakea,87
Proteales,Proteaceae,Malagasia,1
Proteales,Proteaceae,Paranomus,7
Proteales,Proteaceae,Cardwellia,1
Proteales,Proteaceae,Carnarvonia,1
Proteales,Proteaceae,Isopogon,7
